dataset,seed,split,reference_variant,candidate_variant,metric,n_examples,reference_mean,candidate_mean,mean_diff,wins,losses,ties,win_rate,loss_rate
2wiki,13,all,colbertv2,controller_dense_hkvm,mrr,12576,0.9604941637384385,0.9724349289652248,0.011940765226786219,445,143,11988,0.03538486005089059,0.011370865139949109
2wiki,29,all,colbertv2,controller_dense_hkvm,mrr,12576,0.9604941637384385,0.9726139358415121,0.01211977210307363,550,233,11793,0.04373409669211196,0.01852735368956743
2wiki,43,all,colbertv2,controller_dense_hkvm,mrr,12576,0.9604941637384385,0.9736994312674179,0.013205267528979362,512,175,11889,0.04071246819338423,0.013915394402035623
2wiki,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,f1,12576,88.52217686187151,88.99977655225747,0.4775996903859499,88,24,12464,0.006997455470737914,0.0019083969465648854
2wiki,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,f1,12576,88.28173221566098,88.74482563199868,0.46309341633769113,76,16,12484,0.006043256997455471,0.001272264631043257
2wiki,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,f1,12576,88.36976989648745,88.7938342757045,0.424064379217051,82,24,12470,0.006520356234096692,0.0019083969465648854
2wiki,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,em,12576,88.31902035623409,88.8279262086514,0.5089058524173028,86,22,12468,0.006838422391857507,0.0017493638676844784
2wiki,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,em,12576,88.06456743002545,88.54166666666667,0.4770992366412214,75,15,12486,0.0059637404580152676,0.0011927480916030535
2wiki,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,em,12576,88.1599872773537,88.60527989821882,0.44529262086513993,80,24,12472,0.006361323155216285,0.0019083969465648854
2wiki,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,12576,99.12531806615776,100.0,0.8746819338422391,110,0,12466,0.008746819338422392,0.0
2wiki,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,12576,99.00604325699746,100.0,0.9939567430025446,125,0,12451,0.009939567430025446,0.0
2wiki,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,12576,98.95833333333333,100.0,1.0416666666666667,131,0,12445,0.010416666666666666,0.0
2wiki,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,12576,92.70833333333333,93.51940203562341,0.8110687022900763,144,42,12390,0.011450381679389313,0.0033396946564885495
2wiki,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,12576,92.37436386768448,93.15362595419847,0.7792620865139949,122,24,12430,0.009701017811704835,0.0019083969465648854
2wiki,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,12576,92.50954198473282,93.22519083969466,0.7156488549618321,137,47,12392,0.010893765903307888,0.0037372773536895674
2wiki,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,12576,88.31902035623409,88.8279262086514,0.5089058524173028,86,22,12468,0.006838422391857507,0.0017493638676844784
2wiki,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,12576,88.06456743002545,88.54166666666667,0.4770992366412214,75,15,12486,0.0059637404580152676,0.0011927480916030535
2wiki,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,12576,88.1599872773537,88.60527989821882,0.44529262086513993,80,24,12472,0.006361323155216285,0.0019083969465648854
2wiki,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,12576,96.6404262086514,97.10361005089058,0.46318384223918574,160,45,12371,0.01272264631043257,0.00357824427480916
2wiki,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,12576,96.49729643765903,96.92668575063614,0.42938931297709926,135,27,12414,0.010734732824427481,0.0021469465648854963
2wiki,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,12576,96.5609096692112,96.97439567430025,0.41348600508905853,152,51,12373,0.012086513994910942,0.0040553435114503815
2wiki,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,12576,99.61235687022901,100.0,0.38764312977099236,110,0,12466,0.008746819338422392,0.0
2wiki,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,12576,99.55470737913485,100.0,0.44529262086513993,125,0,12451,0.009939567430025446,0.0
2wiki,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,12576,99.5328403307888,100.0,0.46715966921119595,131,0,12445,0.010416666666666666,0.0
2wiki,13,all,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,12576,0.9646471989983441,0.9724349289652248,0.00778772996688073,663,459,11454,0.05271946564885496,0.03649809160305344
2wiki,29,all,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,12576,0.9634677036633144,0.9726139358415121,0.009146232178197827,663,390,11523,0.05271946564885496,0.03101145038167939
2wiki,43,all,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,12576,0.9630661451391413,0.9736994312674179,0.010633286128276586,660,391,11525,0.05248091603053435,0.03109096692111959
2wiki,13,all,controller_dense_only,controller_dense_hkvm,f1,12576,77.74783073749815,88.99977655225747,11.251945814759326,1658,200,10718,0.1318384223918575,0.015903307888040712
2wiki,29,all,controller_dense_only,controller_dense_hkvm,f1,12576,77.55379485208934,88.74482563199868,11.191030779909346,1676,222,10678,0.13326972010178118,0.017652671755725192
2wiki,43,all,controller_dense_only,controller_dense_hkvm,f1,12576,77.73452978908269,88.7938342757045,11.059304486621816,1652,219,10705,0.1313613231552163,0.01741412213740458
2wiki,13,all,controller_dense_only,controller_dense_hkvm,em,12576,77.17875318066157,88.8279262086514,11.649173027989821,1646,181,10749,0.13088422391857507,0.014392493638676845
2wiki,29,all,controller_dense_only,controller_dense_hkvm,em,12576,76.97996183206106,88.54166666666667,11.561704834605598,1664,210,10702,0.13231552162849872,0.016698473282442748
2wiki,43,all,controller_dense_only,controller_dense_hkvm,em,12576,77.16284987277353,88.60527989821882,11.442430025445292,1640,201,10735,0.13040712468193386,0.015982824427480915
2wiki,13,all,controller_dense_only,controller_dense_hkvm,all_recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,29,all,controller_dense_only,controller_dense_hkvm,all_recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,43,all,controller_dense_only,controller_dense_hkvm,all_recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,13,all,controller_dense_only,controller_dense_hkvm,all_recall@5,12576,64.09828244274809,93.51940203562341,29.421119592875318,3934,234,8408,0.3128180661577608,0.018606870229007633
2wiki,29,all,controller_dense_only,controller_dense_hkvm,all_recall@5,12576,63.79611959287532,93.15362595419847,29.357506361323153,3960,268,8348,0.3148854961832061,0.021310432569974554
2wiki,43,all,controller_dense_only,controller_dense_hkvm,all_recall@5,12576,64.07442748091603,93.22519083969466,29.150763358778626,3921,255,8400,0.31178435114503816,0.020276717557251907
2wiki,13,all,controller_dense_only,controller_dense_hkvm,answer_support_rate,12576,77.17875318066157,88.8279262086514,11.649173027989821,1646,181,10749,0.13088422391857507,0.014392493638676845
2wiki,29,all,controller_dense_only,controller_dense_hkvm,answer_support_rate,12576,76.97996183206106,88.54166666666667,11.561704834605598,1664,210,10702,0.13231552162849872,0.016698473282442748
2wiki,43,all,controller_dense_only,controller_dense_hkvm,answer_support_rate,12576,77.16284987277353,88.60527989821882,11.442430025445292,1640,201,10735,0.13040712468193386,0.015982824427480915
2wiki,13,all,controller_dense_only,controller_dense_hkvm,recall@5,12576,84.14241412213741,97.10361005089058,12.961195928753181,4060,246,8270,0.32283715012722647,0.019561068702290078
2wiki,29,all,controller_dense_only,controller_dense_hkvm,recall@5,12576,84.05693384223919,96.92668575063614,12.869751908396946,4085,287,8204,0.32482506361323155,0.022821246819338423
2wiki,43,all,controller_dense_only,controller_dense_hkvm,recall@5,12576,84.12452290076335,96.97439567430025,12.849872773536896,4048,267,8261,0.32188295165394404,0.021230916030534352
2wiki,13,all,controller_dense_only,controller_dense_hkvm,recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,29,all,controller_dense_only,controller_dense_hkvm,recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,43,all,controller_dense_only,controller_dense_hkvm,recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,13,all,controller_dense_only,controller_dense_hkvm,mrr,12576,0.9604821731491578,0.9724349289652248,0.011952755816066885,445,143,11988,0.03538486005089059,0.011370865139949109
2wiki,29,all,controller_dense_only,controller_dense_hkvm,mrr,12576,0.9604744108203077,0.9726139358415121,0.012139525021204411,550,233,11793,0.04373409669211196,0.01852735368956743
2wiki,43,all,controller_dense_only,controller_dense_hkvm,mrr,12576,0.9604769667090755,0.9736994312674179,0.01322246455834242,512,175,11889,0.04071246819338423,0.013915394402035623
2wiki,13,all,controller_hkvm_only,controller_dense_hkvm,f1,12576,88.54603182370359,88.99977655225747,0.45374472855388887,88,27,12461,0.006997455470737914,0.0021469465648854963
2wiki,29,all,controller_hkvm_only,controller_dense_hkvm,f1,12576,88.30558717749305,88.74482563199868,0.4392384545056301,76,19,12481,0.006043256997455471,0.0015108142493638677
2wiki,43,all,controller_hkvm_only,controller_dense_hkvm,f1,12576,88.39362485831951,88.7938342757045,0.4002094173849899,82,27,12467,0.006520356234096692,0.0021469465648854963
2wiki,13,all,controller_hkvm_only,controller_dense_hkvm,em,12576,88.34287531806616,88.8279262086514,0.48505089058524176,86,25,12465,0.006838422391857507,0.001987913486005089
2wiki,29,all,controller_hkvm_only,controller_dense_hkvm,em,12576,88.0884223918575,88.54166666666667,0.4532442748091603,75,18,12483,0.0059637404580152676,0.0014312977099236641
2wiki,43,all,controller_hkvm_only,controller_dense_hkvm,em,12576,88.18384223918575,88.60527989821882,0.4214376590330789,80,27,12469,0.006361323155216285,0.0021469465648854963
2wiki,13,all,controller_hkvm_only,controller_dense_hkvm,all_recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,29,all,controller_hkvm_only,controller_dense_hkvm,all_recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,43,all,controller_hkvm_only,controller_dense_hkvm,all_recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,13,all,controller_hkvm_only,controller_dense_hkvm,all_recall@5,12576,92.7321882951654,93.51940203562341,0.7872137404580153,144,45,12387,0.011450381679389313,0.00357824427480916
2wiki,29,all,controller_hkvm_only,controller_dense_hkvm,all_recall@5,12576,92.39821882951654,93.15362595419847,0.7554071246819338,122,27,12427,0.009701017811704835,0.0021469465648854963
2wiki,43,all,controller_hkvm_only,controller_dense_hkvm,all_recall@5,12576,92.53339694656489,93.22519083969466,0.691793893129771,137,50,12389,0.010893765903307888,0.003975826972010178
2wiki,13,all,controller_hkvm_only,controller_dense_hkvm,answer_support_rate,12576,88.34287531806616,88.8279262086514,0.48505089058524176,86,25,12465,0.006838422391857507,0.001987913486005089
2wiki,29,all,controller_hkvm_only,controller_dense_hkvm,answer_support_rate,12576,88.0884223918575,88.54166666666667,0.4532442748091603,75,18,12483,0.0059637404580152676,0.0014312977099236641
2wiki,43,all,controller_hkvm_only,controller_dense_hkvm,answer_support_rate,12576,88.18384223918575,88.60527989821882,0.4214376590330789,80,27,12469,0.006361323155216285,0.0021469465648854963
2wiki,13,all,controller_hkvm_only,controller_dense_hkvm,recall@5,12576,96.65235368956743,97.10361005089058,0.4512563613231552,160,48,12368,0.01272264631043257,0.003816793893129771
2wiki,29,all,controller_hkvm_only,controller_dense_hkvm,recall@5,12576,96.50922391857506,96.92668575063614,0.4174618320610687,135,30,12411,0.010734732824427481,0.002385496183206107
2wiki,43,all,controller_hkvm_only,controller_dense_hkvm,recall@5,12576,96.57283715012723,96.97439567430025,0.401558524173028,152,54,12370,0.012086513994910942,0.004293893129770993
2wiki,13,all,controller_hkvm_only,controller_dense_hkvm,recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,29,all,controller_hkvm_only,controller_dense_hkvm,recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,43,all,controller_hkvm_only,controller_dense_hkvm,recall@10,12576,100.0,100.0,0.0,0,0,12576,0.0,0.0
2wiki,13,all,controller_hkvm_only,controller_dense_hkvm,mrr,12576,0.962350054525627,0.9724349289652248,0.010084874439597722,713,458,11405,0.05669529262086514,0.036418575063613234
2wiki,29,all,controller_hkvm_only,controller_dense_hkvm,mrr,12576,0.9585995244153641,0.9726139358415121,0.014014411426148067,737,353,11486,0.05860368956743003,0.028069338422391857
2wiki,43,all,controller_hkvm_only,controller_dense_hkvm,mrr,12576,0.961818618987035,0.9736994312674179,0.011880812280382892,692,384,11500,0.055025445292620864,0.030534351145038167
2wiki,13,analysis_train_slice,colbertv2,controller_dense_hkvm,f1,8713,77.76214882998846,88.94788746074181,11.185738630753358,1143,138,7432,0.13118328933777115,0.015838402387237462
2wiki,29,analysis_train_slice,colbertv2,controller_dense_hkvm,f1,8713,77.76214882998846,88.71228849802111,10.95013966803265,1138,154,7421,0.13060943417881327,0.017674738895902674
2wiki,43,analysis_train_slice,colbertv2,controller_dense_hkvm,f1,8713,77.76214882998846,88.72793028795554,10.96578145796708,1134,149,7430,0.13015035005164696,0.017100883736944794
2wiki,13,analysis_train_slice,colbertv2,controller_dense_hkvm,em,8713,77.18351887983474,88.77539309078388,11.591874210949156,1135,125,7453,0.13026512108343855,0.014346378973946975
2wiki,29,analysis_train_slice,colbertv2,controller_dense_hkvm,em,8713,77.18351887983474,88.51141971766326,11.327900837828532,1129,142,7442,0.12957649489268908,0.016297486514403766
2wiki,43,analysis_train_slice,colbertv2,controller_dense_hkvm,em,8713,77.18351887983474,88.53437392402158,11.350855044186847,1126,137,7450,0.12923218179731435,0.015723631355445886
2wiki,13,analysis_train_slice,colbertv2,controller_dense_hkvm,all_recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,29,analysis_train_slice,colbertv2,controller_dense_hkvm,all_recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,43,analysis_train_slice,colbertv2,controller_dense_hkvm,all_recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,13,analysis_train_slice,colbertv2,controller_dense_hkvm,all_recall@5,8713,64.29473200964077,93.63020773556754,29.335475725926777,2720,164,5829,0.31217720647308617,0.018822449213818433
2wiki,29,analysis_train_slice,colbertv2,controller_dense_hkvm,all_recall@5,8713,64.29473200964077,93.2629404338345,28.968208424193733,2712,188,5813,0.3112590382187536,0.021576953976816252
2wiki,43,analysis_train_slice,colbertv2,controller_dense_hkvm,all_recall@5,8713,64.29473200964077,93.2629404338345,28.968208424193733,2706,182,5825,0.3105704120280041,0.020888327786066797
2wiki,13,analysis_train_slice,colbertv2,controller_dense_hkvm,answer_support_rate,8713,77.18351887983474,88.77539309078388,11.591874210949156,1135,125,7453,0.13026512108343855,0.014346378973946975
2wiki,29,analysis_train_slice,colbertv2,controller_dense_hkvm,answer_support_rate,8713,77.18351887983474,88.51141971766326,11.327900837828532,1129,142,7442,0.12957649489268908,0.016297486514403766
2wiki,43,analysis_train_slice,colbertv2,controller_dense_hkvm,answer_support_rate,8713,77.18351887983474,88.53437392402158,11.350855044186847,1126,137,7450,0.12923218179731435,0.015723631355445886
2wiki,13,analysis_train_slice,colbertv2,controller_dense_hkvm,recall@5,8713,84.25915298978538,97.15654768736371,12.897394697578331,2804,171,5738,0.3218179731435786,0.01962584643635946
2wiki,29,analysis_train_slice,colbertv2,controller_dense_hkvm,recall@5,8713,84.25915298978538,96.97578331229198,12.7166303225066,2789,197,5727,0.32009640766670494,0.022609893262940432
2wiki,43,analysis_train_slice,colbertv2,controller_dense_hkvm,recall@5,8713,84.25915298978538,97.00160679444508,12.742453804659704,2789,188,5736,0.32009640766670494,0.021576953976816252
2wiki,13,analysis_train_slice,colbertv2,controller_dense_hkvm,recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,29,analysis_train_slice,colbertv2,controller_dense_hkvm,recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,43,analysis_train_slice,colbertv2,controller_dense_hkvm,recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,13,analysis_train_slice,colbertv2,controller_dense_hkvm,mrr,8713,0.9594228838863293,0.9715693025746968,0.012146418688367501,314,103,8296,0.0360381039825548,0.011821416274532308
2wiki,29,analysis_train_slice,colbertv2,controller_dense_hkvm,mrr,8713,0.9594228838863293,0.9718017139140748,0.012378830027745442,392,164,8157,0.04499024446229771,0.018822449213818433
2wiki,43,analysis_train_slice,colbertv2,controller_dense_hkvm,mrr,8713,0.9594228838863293,0.9724005727621016,0.0129776888757722,361,132,8220,0.041432342476758866,0.015149776196488007
2wiki,13,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,f1,8713,88.47295858686884,88.94788746074181,0.4749288738729804,59,15,8639,0.006771490875702973,0.0017215654768736371
2wiki,29,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,f1,8713,88.23622605478317,88.71228849802111,0.4760624432379281,52,9,8652,0.005968093653161942,0.0010329392861241822
2wiki,43,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,f1,8713,88.31285051329812,88.72793028795554,0.41507977465741724,55,16,8642,0.00631240674853667,0.0018363365086652129
2wiki,13,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,em,8713,88.27040055090096,88.77539309078388,0.5049925398829336,58,14,8641,0.006656719843911397,0.0016067944450820612
2wiki,29,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,em,8713,88.01790428095948,88.51141971766326,0.49351543670377596,52,9,8652,0.005968093653161942,0.0010329392861241822
2wiki,43,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,em,8713,88.0982440032136,88.53437392402158,0.43612992080798807,54,16,8643,0.006197635716745094,0.0018363365086652129
2wiki,13,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,8713,99.10478595202571,100.0,0.8952140479742913,78,0,8635,0.008952140479742913,0.0
2wiki,29,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,8713,99.00149202341329,100.0,0.9985079765867095,87,0,8626,0.009985079765867095,0.0
2wiki,43,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@10,8713,98.9441065075175,100.0,1.0558934924824974,92,0,8621,0.010558934924824974,0.0
2wiki,13,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,8713,92.86124182256398,93.63020773556754,0.7689659130035579,96,29,8588,0.011018019051991278,0.0033283599219556983
2wiki,29,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,8713,92.5054516240101,93.2629404338345,0.7574888098244004,80,14,8619,0.009181682543326065,0.0016067944450820612
2wiki,43,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,all_recall@5,8713,92.66613106851831,93.2629404338345,0.5968093653161942,85,33,8595,0.009755537702283943,0.0037874440491220017
2wiki,13,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,8713,88.27040055090096,88.77539309078388,0.5049925398829336,58,14,8641,0.006656719843911397,0.0016067944450820612
2wiki,29,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,8713,88.01790428095948,88.51141971766326,0.49351543670377596,52,9,8652,0.005968093653161942,0.0010329392861241822
2wiki,43,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,answer_support_rate,8713,88.0982440032136,88.53437392402158,0.43612992080798807,54,16,8643,0.006197635716745094,0.0018363365086652129
2wiki,13,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,8713,96.69459428440261,97.15654768736371,0.4619534029610926,109,31,8573,0.012510042465281764,0.0035579019855388498
2wiki,29,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,8713,96.54252266727877,96.97578331229198,0.43326064501319866,92,16,8605,0.010558934924824974,0.0018363365086652129
2wiki,43,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,recall@5,8713,96.6171238379433,97.00160679444508,0.38448295650177894,99,35,8579,0.011362332147366004,0.0040169861127051535
2wiki,13,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,8713,99.60977849190864,100.0,0.39022150809135775,78,0,8635,0.008952140479742913,0.0
2wiki,29,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,8713,99.56387007919201,100.0,0.43612992080798807,87,0,8626,0.009985079765867095,0.0
2wiki,43,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,recall@10,8713,99.53517732124412,100.0,0.464822678755882,92,0,8621,0.010558934924824974,0.0
2wiki,13,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,8713,0.9643671926094742,0.9715693025746968,0.0072021099652225555,459,331,7923,0.052679903592333294,0.037989211523011594
2wiki,29,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,8713,0.96319844093573,0.9718017139140748,0.008603272978344711,459,279,7975,0.052679903592333294,0.03202111786984965
2wiki,43,analysis_train_slice,phase1c_mlp_topk_4,controller_dense_hkvm,mrr,8713,0.9626303243283617,0.9724005727621016,0.009770248433739769,459,289,7965,0.052679903592333294,0.033168828187765405
2wiki,13,analysis_train_slice,controller_dense_only,controller_dense_hkvm,f1,8713,77.72935710661943,88.94788746074181,11.218530354122379,1146,138,7429,0.13152760243314587,0.015838402387237462
2wiki,29,analysis_train_slice,controller_dense_only,controller_dense_hkvm,f1,8713,77.61202749345534,88.71228849802111,11.100261004565771,1152,151,7410,0.13221622862389532,0.017330425800527946
2wiki,43,analysis_train_slice,controller_dense_only,controller_dense_hkvm,f1,8713,77.74459035265723,88.72793028795554,10.983339935298309,1136,149,7428,0.13037989211523013,0.017100883736944794
2wiki,13,analysis_train_slice,controller_dense_only,controller_dense_hkvm,em,8713,77.14908757029725,88.77539309078388,11.626305520486628,1138,125,7450,0.13060943417881327,0.014346378973946975
2wiki,29,analysis_train_slice,controller_dense_only,controller_dense_hkvm,em,8713,77.01136233214737,88.51141971766326,11.500057385515897,1144,142,7427,0.13129806036956274,0.016297486514403766
2wiki,43,analysis_train_slice,controller_dense_only,controller_dense_hkvm,em,8713,77.16056467347642,88.53437392402158,11.373809250545163,1128,137,7448,0.12946172386089752,0.015723631355445886
2wiki,13,analysis_train_slice,controller_dense_only,controller_dense_hkvm,all_recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,29,analysis_train_slice,controller_dense_only,controller_dense_hkvm,all_recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,43,analysis_train_slice,controller_dense_only,controller_dense_hkvm,all_recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,13,analysis_train_slice,controller_dense_only,controller_dense_hkvm,all_recall@5,8713,64.28325490646161,93.63020773556754,29.346952829105934,2721,164,5828,0.31229197750487775,0.018822449213818433
2wiki,29,analysis_train_slice,controller_dense_only,controller_dense_hkvm,all_recall@5,8713,64.01928153334099,93.2629404338345,29.243658900493514,2734,186,5793,0.31378400091816827,0.0213474119132331
2wiki,43,analysis_train_slice,controller_dense_only,controller_dense_hkvm,all_recall@5,8713,64.2603007001033,93.2629404338345,29.002639733731208,2709,182,5822,0.31091472512337887,0.020888327786066797
2wiki,13,analysis_train_slice,controller_dense_only,controller_dense_hkvm,answer_support_rate,8713,77.14908757029725,88.77539309078388,11.626305520486628,1138,125,7450,0.13060943417881327,0.014346378973946975
2wiki,29,analysis_train_slice,controller_dense_only,controller_dense_hkvm,answer_support_rate,8713,77.01136233214737,88.51141971766326,11.500057385515897,1144,142,7427,0.13129806036956274,0.016297486514403766
2wiki,43,analysis_train_slice,controller_dense_only,controller_dense_hkvm,answer_support_rate,8713,77.16056467347642,88.53437392402158,11.373809250545163,1128,137,7448,0.12946172386089752,0.015723631355445886
2wiki,13,analysis_train_slice,controller_dense_only,controller_dense_hkvm,recall@5,8713,84.25054516240101,97.15654768736371,12.9060025249627,2805,171,5737,0.32193274417537016,0.01962584643635946
2wiki,29,analysis_train_slice,controller_dense_only,controller_dense_hkvm,recall@5,8713,84.21037530127396,96.97578331229198,12.76540801101802,2814,198,5701,0.32296568346149435,0.022724664294732008
2wiki,43,analysis_train_slice,controller_dense_only,controller_dense_hkvm,recall@5,8713,84.23619878342706,97.00160679444508,12.76540801101802,2792,188,5733,0.32044072076207963,0.021576953976816252
2wiki,13,analysis_train_slice,controller_dense_only,controller_dense_hkvm,recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,29,analysis_train_slice,controller_dense_only,controller_dense_hkvm,recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,43,analysis_train_slice,controller_dense_only,controller_dense_hkvm,recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,13,analysis_train_slice,controller_dense_only,controller_dense_hkvm,mrr,8713,0.9594012504577178,0.9715693025746968,0.012168052116979008,314,103,8296,0.0360381039825548,0.011821416274532308
2wiki,29,analysis_train_slice,controller_dense_only,controller_dense_hkvm,mrr,8713,0.9593785695157209,0.9718017139140748,0.012423144398353856,392,164,8157,0.04499024446229771,0.018822449213818433
2wiki,43,analysis_train_slice,controller_dense_only,controller_dense_hkvm,mrr,8713,0.9593937356877791,0.9724005727621016,0.01300683707432244,361,132,8220,0.041432342476758866,0.015149776196488007
2wiki,13,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,f1,8713,88.49591279322715,88.94788746074181,0.4519746675146652,59,17,8637,0.006771490875702973,0.0019511075404567888
2wiki,29,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,f1,8713,88.2591802611415,88.71228849802111,0.453108236879613,52,11,8650,0.005968093653161942,0.0012624813497073338
2wiki,43,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,f1,8713,88.33580471965644,88.72793028795554,0.3921255682991021,55,18,8640,0.00631240674853667,0.0020658785722483643
2wiki,13,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,em,8713,88.29335475725927,88.77539309078388,0.4820383335246184,58,16,8639,0.006656719843911397,0.0018363365086652129
2wiki,29,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,em,8713,88.0408584873178,88.51141971766326,0.4705612303454608,52,11,8650,0.005968093653161942,0.0012624813497073338
2wiki,43,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,em,8713,88.1211982095719,88.53437392402158,0.4131757144496729,54,18,8641,0.006197635716745094,0.0020658785722483643
2wiki,13,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,all_recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,29,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,all_recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,43,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,all_recall@10,8713,100.0,100.0,0.0,0,0,8713,0.0,0.0
2wiki,13,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,all_recall@5,8713,92.8841960289223,93.63020773556754,0.7460117066452427,96,31,8586,0.011018019051991278,0.0035579019855388498
2wiki,29,analysis_train_slice,controller_hkvm_only,controller_dense_hkvm,all_recall@5,8713,92.52840583036841,93.2629404338345,0.7345346034660851,80,16,8617,0.009181682543326065,0.0018363365086652129
