dataset,seed,split,variant,metric,value,n_examples
hotpotqa,13,analysis_train_slice,controller_dense_hkvm,all_recall@10,100.0,5178
hotpotqa,13,analysis_train_slice,controller_dense_hkvm,all_recall@5,80.10814986481267,5178
hotpotqa,13,analysis_train_slice,controller_dense_hkvm,answer_support_rate,86.34607956740054,5178
hotpotqa,13,analysis_train_slice,controller_dense_hkvm,recall@5,89.84163769795288,5178
hotpotqa,13,analysis_train_slice,controller_dense_hkvm,recall@10,100.0,5178
hotpotqa,13,analysis_train_slice,controller_dense_hkvm,mrr,0.9294519855064467,5178
hotpotqa,13,heldout,colbertv2,f1,78.60633618445499,2227
hotpotqa,13,heldout,colbertv2,em,78.40143691064212,2227
hotpotqa,13,heldout,colbertv2,all_recall@10,100.0,2227
hotpotqa,13,heldout,colbertv2,all_recall@5,67.93893129770993,2227
hotpotqa,13,heldout,colbertv2,answer_support_rate,78.40143691064212,2227
hotpotqa,13,heldout,colbertv2,recall@5,83.4530758868433,2227
hotpotqa,13,heldout,colbertv2,recall@10,100.0,2227
hotpotqa,13,heldout,colbertv2,mrr,0.928560202707037,2227
hotpotqa,13,heldout,phase1c_mlp_topk_4,f1,80.78522524928928,2227
hotpotqa,13,heldout,phase1c_mlp_topk_4,em,80.51189941625505,2227
hotpotqa,13,heldout,phase1c_mlp_topk_4,all_recall@10,96.49753030983386,2227
hotpotqa,13,heldout,phase1c_mlp_topk_4,all_recall@5,72.65379434216435,2227
hotpotqa,13,heldout,phase1c_mlp_topk_4,answer_support_rate,80.51189941625505,2227
hotpotqa,13,heldout,phase1c_mlp_topk_4,recall@5,85.4063762909744,2227
hotpotqa,13,heldout,phase1c_mlp_topk_4,recall@10,98.20386169735069,2227
hotpotqa,13,heldout,phase1c_mlp_topk_4,mrr,0.870623694770529,2227
hotpotqa,13,heldout,controller_dense_only,f1,78.5819253809692,2227
hotpotqa,13,heldout,controller_dense_only,em,78.31162999550965,2227
hotpotqa,13,heldout,controller_dense_only,all_recall@10,100.0,2227
hotpotqa,13,heldout,controller_dense_only,all_recall@5,66.68163448585541,2227
hotpotqa,13,heldout,controller_dense_only,answer_support_rate,78.31162999550965,2227
hotpotqa,13,heldout,controller_dense_only,recall@5,82.66726537943421,2227
hotpotqa,13,heldout,controller_dense_only,recall@10,100.0,2227
hotpotqa,13,heldout,controller_dense_only,mrr,0.9283884291630138,2227
hotpotqa,13,heldout,controller_hkvm_only,f1,80.78522524928928,2227
hotpotqa,13,heldout,controller_hkvm_only,em,80.51189941625505,2227
hotpotqa,13,heldout,controller_hkvm_only,all_recall@10,100.0,2227
hotpotqa,13,heldout,controller_hkvm_only,all_recall@5,72.65379434216435,2227
hotpotqa,13,heldout,controller_hkvm_only,answer_support_rate,80.51189941625505,2227
hotpotqa,13,heldout,controller_hkvm_only,recall@5,85.4063762909744,2227
hotpotqa,13,heldout,controller_hkvm_only,recall@10,100.0,2227
hotpotqa,13,heldout,controller_hkvm_only,mrr,0.8707297168231161,2227
hotpotqa,13,heldout,quota_dense3_hkvm2,f1,79.55337696984333,2227
hotpotqa,13,heldout,quota_dense3_hkvm2,em,79.344409519533,2227
hotpotqa,13,heldout,quota_dense3_hkvm2,all_recall@10,100.0,2227
hotpotqa,13,heldout,quota_dense3_hkvm2,all_recall@5,71.30669061517737,2227
hotpotqa,13,heldout,quota_dense3_hkvm2,answer_support_rate,79.344409519533,2227
hotpotqa,13,heldout,quota_dense3_hkvm2,recall@5,85.31656937584194,2227
hotpotqa,13,heldout,quota_dense3_hkvm2,recall@10,100.0,2227
hotpotqa,13,heldout,quota_dense3_hkvm2,mrr,0.9291277325179436,2227
hotpotqa,13,heldout,rrf_dense_hkvm,f1,81.80977247275882,2227
hotpotqa,13,heldout,rrf_dense_hkvm,em,81.58958239784464,2227
hotpotqa,13,heldout,rrf_dense_hkvm,all_recall@10,100.0,2227
hotpotqa,13,heldout,rrf_dense_hkvm,all_recall@5,75.30309833857207,2227
hotpotqa,13,heldout,rrf_dense_hkvm,answer_support_rate,81.58958239784464,2227
hotpotqa,13,heldout,rrf_dense_hkvm,recall@5,87.33722496632241,2227
hotpotqa,13,heldout,rrf_dense_hkvm,recall@10,100.0,2227
hotpotqa,13,heldout,rrf_dense_hkvm,mrr,0.9153045951204909,2227
hotpotqa,13,heldout,controller_dense_hkvm,f1,84.22408494769095,2227
hotpotqa,13,heldout,controller_dense_hkvm,em,83.96946564885496,2227
hotpotqa,13,heldout,controller_dense_hkvm,all_recall@10,100.0,2227
hotpotqa,13,heldout,controller_dense_hkvm,all_recall@5,78.53614728334082,2227
hotpotqa,13,heldout,controller_dense_hkvm,answer_support_rate,83.96946564885496,2227
hotpotqa,13,heldout,controller_dense_hkvm,recall@5,89.02110462505613,2227
hotpotqa,13,heldout,controller_dense_hkvm,recall@10,100.0,2227
hotpotqa,13,heldout,controller_dense_hkvm,mrr,0.9357524180155523,2227
hotpotqa,29,all,colbertv2,f1,79.84400128960641,7405
hotpotqa,29,all,colbertv2,em,79.63538149898717,7405
hotpotqa,29,all,colbertv2,all_recall@10,100.0,7405
hotpotqa,29,all,colbertv2,all_recall@5,68.19716407832546,7405
hotpotqa,29,all,colbertv2,answer_support_rate,79.63538149898717,7405
hotpotqa,29,all,colbertv2,recall@5,83.60567184334909,7405
hotpotqa,29,all,colbertv2,recall@10,100.0,7405
hotpotqa,29,all,colbertv2,mrr,0.9238724371134904,7405
hotpotqa,29,all,phase1c_mlp_topk_4,f1,82.82840315078072,7405
hotpotqa,29,all,phase1c_mlp_topk_4,em,82.60634706279541,7405
hotpotqa,29,all,phase1c_mlp_topk_4,all_recall@10,96.43484132343012,7405
hotpotqa,29,all,phase1c_mlp_topk_4,all_recall@5,74.00405131667792,7405
hotpotqa,29,all,phase1c_mlp_topk_4,answer_support_rate,82.60634706279541,7405
hotpotqa,29,all,phase1c_mlp_topk_4,recall@5,85.97569209993247,7405
hotpotqa,29,all,phase1c_mlp_topk_4,recall@10,98.17690749493586,7405
hotpotqa,29,all,phase1c_mlp_topk_4,mrr,0.8680163553154775,7405
hotpotqa,29,all,controller_dense_only,f1,79.96714005422663,7405
hotpotqa,29,all,controller_dense_only,em,79.72991222147198,7405
hotpotqa,29,all,controller_dense_only,all_recall@10,100.0,7405
hotpotqa,29,all,controller_dense_only,all_recall@5,67.4544226873734,7405
hotpotqa,29,all,controller_dense_only,answer_support_rate,79.72991222147198,7405
hotpotqa,29,all,controller_dense_only,recall@5,83.20054017555705,7405
hotpotqa,29,all,controller_dense_only,recall@10,100.0,7405
hotpotqa,29,all,controller_dense_only,mrr,0.9238453747467927,7405
hotpotqa,29,all,controller_hkvm_only,f1,82.82840315078072,7405
hotpotqa,29,all,controller_hkvm_only,em,82.60634706279541,7405
hotpotqa,29,all,controller_hkvm_only,all_recall@10,100.0,7405
hotpotqa,29,all,controller_hkvm_only,all_recall@5,74.00405131667792,7405
hotpotqa,29,all,controller_hkvm_only,answer_support_rate,82.60634706279541,7405
hotpotqa,29,all,controller_hkvm_only,recall@5,85.97569209993247,7405
hotpotqa,29,all,controller_hkvm_only,recall@10,100.0,7405
hotpotqa,29,all,controller_hkvm_only,mrr,0.86810826018456,7405
hotpotqa,29,all,quota_dense3_hkvm2,f1,80.89479114795873,7405
hotpotqa,29,all,quota_dense3_hkvm2,em,80.68872383524645,7405
hotpotqa,29,all,quota_dense3_hkvm2,all_recall@10,100.0,7405
hotpotqa,29,all,quota_dense3_hkvm2,all_recall@5,71.42471303173531,7405
hotpotqa,29,all,quota_dense3_hkvm2,answer_support_rate,80.68872383524645,7405
hotpotqa,29,all,quota_dense3_hkvm2,recall@5,85.36124240378123,7405
hotpotqa,29,all,quota_dense3_hkvm2,recall@10,100.0,7405
hotpotqa,29,all,quota_dense3_hkvm2,mrr,0.9243722066814571,7405
hotpotqa,29,all,rrf_dense_hkvm,f1,83.27612273556986,7405
hotpotqa,29,all,rrf_dense_hkvm,em,83.09250506414585,7405
hotpotqa,29,all,rrf_dense_hkvm,all_recall@10,100.0,7405
hotpotqa,29,all,rrf_dense_hkvm,all_recall@5,75.96218771100608,7405
hotpotqa,29,all,rrf_dense_hkvm,answer_support_rate,83.09250506414585,7405
hotpotqa,29,all,rrf_dense_hkvm,recall@5,87.5219446320054,7405
hotpotqa,29,all,rrf_dense_hkvm,recall@10,100.0,7405
hotpotqa,29,all,rrf_dense_hkvm,mrr,0.9166331200497304,7405
hotpotqa,29,all,controller_dense_hkvm,f1,85.65647265522465,7405
hotpotqa,29,all,controller_dense_hkvm,em,85.46927751519243,7405
hotpotqa,29,all,controller_dense_hkvm,all_recall@10,100.0,7405
hotpotqa,29,all,controller_dense_hkvm,all_recall@5,79.47332883187036,7405
hotpotqa,29,all,controller_dense_hkvm,answer_support_rate,85.46927751519243,7405
hotpotqa,29,all,controller_dense_hkvm,recall@5,89.46657663740716,7405
hotpotqa,29,all,controller_dense_hkvm,recall@10,100.0,7405
hotpotqa,29,all,controller_dense_hkvm,mrr,0.9196178043578449,7405
hotpotqa,29,analysis_train_slice,colbertv2,f1,80.37630723575785,5178
hotpotqa,29,analysis_train_slice,colbertv2,em,80.16608729239088,5178
hotpotqa,29,analysis_train_slice,colbertv2,all_recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,colbertv2,all_recall@5,68.3082271147161,5178
hotpotqa,29,analysis_train_slice,colbertv2,answer_support_rate,80.16608729239088,5178
hotpotqa,29,analysis_train_slice,colbertv2,recall@5,83.67130166087293,5178
hotpotqa,29,analysis_train_slice,colbertv2,recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,colbertv2,mrr,0.9218562814594101,5178
hotpotqa,29,analysis_train_slice,phase1c_mlp_topk_4,f1,83.62836851939504,5178
hotpotqa,29,analysis_train_slice,phase1c_mlp_topk_4,em,83.42989571263035,5178
hotpotqa,29,analysis_train_slice,phase1c_mlp_topk_4,all_recall@10,96.34994206257242,5178
hotpotqa,29,analysis_train_slice,phase1c_mlp_topk_4,all_recall@5,74.46890691386636,5178
hotpotqa,29,analysis_train_slice,phase1c_mlp_topk_4,answer_support_rate,83.42989571263035,5178
hotpotqa,29,analysis_train_slice,phase1c_mlp_topk_4,recall@5,86.17226728466589,5178
hotpotqa,29,analysis_train_slice,phase1c_mlp_topk_4,recall@10,98.1363460795674,5178
hotpotqa,29,analysis_train_slice,phase1c_mlp_topk_4,mrr,0.8685703250013794,5178
hotpotqa,29,analysis_train_slice,controller_dense_only,f1,80.39874937777711,5178
hotpotqa,29,analysis_train_slice,controller_dense_only,em,80.16608729239088,5178
hotpotqa,29,analysis_train_slice,controller_dense_only,all_recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,controller_dense_only,all_recall@5,67.72885283893395,5178
hotpotqa,29,analysis_train_slice,controller_dense_only,answer_support_rate,80.16608729239088,5178
hotpotqa,29,analysis_train_slice,controller_dense_only,recall@5,83.39127076091155,5178
hotpotqa,29,analysis_train_slice,controller_dense_only,recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,controller_dense_only,mrr,0.921869999448215,5178
hotpotqa,29,analysis_train_slice,controller_hkvm_only,f1,83.62836851939504,5178
hotpotqa,29,analysis_train_slice,controller_hkvm_only,em,83.42989571263035,5178
hotpotqa,29,analysis_train_slice,controller_hkvm_only,all_recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,controller_hkvm_only,all_recall@5,74.46890691386636,5178
hotpotqa,29,analysis_train_slice,controller_hkvm_only,answer_support_rate,83.42989571263035,5178
hotpotqa,29,analysis_train_slice,controller_hkvm_only,recall@5,86.17226728466589,5178
hotpotqa,29,analysis_train_slice,controller_hkvm_only,recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,controller_hkvm_only,mrr,0.8686561582274213,5178
hotpotqa,29,analysis_train_slice,quota_dense3_hkvm2,f1,81.45240593642202,5178
hotpotqa,29,analysis_train_slice,quota_dense3_hkvm2,em,81.24758594051758,5178
hotpotqa,29,analysis_train_slice,quota_dense3_hkvm2,all_recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,quota_dense3_hkvm2,all_recall@5,71.51409810737736,5178
hotpotqa,29,analysis_train_slice,quota_dense3_hkvm2,answer_support_rate,81.24758594051758,5178
hotpotqa,29,analysis_train_slice,quota_dense3_hkvm2,recall@5,85.39976825028968,5178
hotpotqa,29,analysis_train_slice,quota_dense3_hkvm2,recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,quota_dense3_hkvm2,mrr,0.9223376372565248,5178
hotpotqa,29,analysis_train_slice,rrf_dense_hkvm,f1,83.83229263699238,5178
hotpotqa,29,analysis_train_slice,rrf_dense_hkvm,em,83.66164542294322,5178
hotpotqa,29,analysis_train_slice,rrf_dense_hkvm,all_recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,rrf_dense_hkvm,all_recall@5,76.16840478949402,5178
hotpotqa,29,analysis_train_slice,rrf_dense_hkvm,answer_support_rate,83.66164542294322,5178
hotpotqa,29,analysis_train_slice,rrf_dense_hkvm,recall@5,87.59173426033217,5178
hotpotqa,29,analysis_train_slice,rrf_dense_hkvm,recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,rrf_dense_hkvm,mrr,0.917180363197165,5178
hotpotqa,29,analysis_train_slice,controller_dense_hkvm,f1,86.2546625788781,5178
hotpotqa,29,analysis_train_slice,controller_dense_hkvm,em,86.09501738122827,5178
hotpotqa,29,analysis_train_slice,controller_dense_hkvm,all_recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,controller_dense_hkvm,all_recall@5,79.74121282348398,5178
hotpotqa,29,analysis_train_slice,controller_dense_hkvm,answer_support_rate,86.09501738122827,5178
hotpotqa,29,analysis_train_slice,controller_dense_hkvm,recall@5,89.61954422556971,5178
hotpotqa,29,analysis_train_slice,controller_dense_hkvm,recall@10,100.0,5178
hotpotqa,29,analysis_train_slice,controller_dense_hkvm,mrr,0.9192394409804607,5178
hotpotqa,29,heldout,colbertv2,f1,78.60633618445499,2227
hotpotqa,29,heldout,colbertv2,em,78.40143691064212,2227
hotpotqa,29,heldout,colbertv2,all_recall@10,100.0,2227
hotpotqa,29,heldout,colbertv2,all_recall@5,67.93893129770993,2227
hotpotqa,29,heldout,colbertv2,answer_support_rate,78.40143691064212,2227
hotpotqa,29,heldout,colbertv2,recall@5,83.4530758868433,2227
hotpotqa,29,heldout,colbertv2,recall@10,100.0,2227
hotpotqa,29,heldout,colbertv2,mrr,0.928560202707037,2227
hotpotqa,29,heldout,phase1c_mlp_topk_4,f1,80.96840284602771,2227
hotpotqa,29,heldout,phase1c_mlp_topk_4,em,80.69151324651999,2227
hotpotqa,29,heldout,phase1c_mlp_topk_4,all_recall@10,96.63224068253255,2227
hotpotqa,29,heldout,phase1c_mlp_topk_4,all_recall@5,72.92321508756174,2227
hotpotqa,29,heldout,phase1c_mlp_topk_4,answer_support_rate,80.69151324651999,2227
hotpotqa,29,heldout,phase1c_mlp_topk_4,recall@5,85.51863493488999,2227
hotpotqa,29,heldout,phase1c_mlp_topk_4,recall@10,98.27121688370005,2227
hotpotqa,29,heldout,phase1c_mlp_topk_4,mrr,0.8667283198266584,2227
hotpotqa,29,heldout,controller_dense_only,f1,78.96360477028217,2227
hotpotqa,29,heldout,controller_dense_only,em,78.71576111360575,2227
hotpotqa,29,heldout,controller_dense_only,all_recall@10,100.0,2227
hotpotqa,29,heldout,controller_dense_only,all_recall@5,66.8163448585541,2227
hotpotqa,29,heldout,controller_dense_only,answer_support_rate,78.71576111360575,2227
hotpotqa,29,heldout,controller_dense_only,recall@5,82.75707229456668,2227
hotpotqa,29,heldout,controller_dense_only,recall@10,100.0,2227
hotpotqa,29,heldout,controller_dense_only,mrr,0.928438321893643,2227
hotpotqa,29,heldout,controller_hkvm_only,f1,80.96840284602771,2227
hotpotqa,29,heldout,controller_hkvm_only,em,80.69151324651999,2227
hotpotqa,29,heldout,controller_hkvm_only,all_recall@10,100.0,2227
hotpotqa,29,heldout,controller_hkvm_only,all_recall@5,72.92321508756174,2227
hotpotqa,29,heldout,controller_hkvm_only,answer_support_rate,80.69151324651999,2227
hotpotqa,29,heldout,controller_hkvm_only,recall@5,85.51863493488999,2227
hotpotqa,29,heldout,controller_hkvm_only,recall@10,100.0,2227
hotpotqa,29,heldout,controller_hkvm_only,mrr,0.8668343418792454,2227
hotpotqa,29,heldout,quota_dense3_hkvm2,f1,79.59828042740956,2227
hotpotqa,29,heldout,quota_dense3_hkvm2,em,79.38931297709924,2227
hotpotqa,29,heldout,quota_dense3_hkvm2,all_recall@10,100.0,2227
hotpotqa,29,heldout,quota_dense3_hkvm2,all_recall@5,71.2168837000449,2227
hotpotqa,29,heldout,quota_dense3_hkvm2,answer_support_rate,79.38931297709924,2227
hotpotqa,29,heldout,quota_dense3_hkvm2,recall@5,85.2716659182757,2227
hotpotqa,29,heldout,quota_dense3_hkvm2,recall@10,100.0,2227
hotpotqa,29,heldout,quota_dense3_hkvm2,mrr,0.929102786152629,2227
hotpotqa,29,heldout,rrf_dense_hkvm,f1,81.98297152337143,2227
hotpotqa,29,heldout,rrf_dense_hkvm,em,81.76919622810956,2227
hotpotqa,29,heldout,rrf_dense_hkvm,all_recall@10,100.0,2227
hotpotqa,29,heldout,rrf_dense_hkvm,all_recall@5,75.482712168837,2227
hotpotqa,29,heldout,rrf_dense_hkvm,answer_support_rate,81.76919622810956,2227
hotpotqa,29,heldout,rrf_dense_hkvm,recall@5,87.35967669510552,2227
hotpotqa,29,heldout,rrf_dense_hkvm,recall@10,100.0,2227
hotpotqa,29,heldout,rrf_dense_hkvm,mrr,0.9153607244424488,2227
hotpotqa,29,heldout,controller_dense_hkvm,f1,84.26562064593972,2227
hotpotqa,29,heldout,controller_dense_hkvm,em,84.0143691064212,2227
hotpotqa,29,heldout,controller_dense_hkvm,all_recall@10,100.0,2227
hotpotqa,29,heldout,controller_dense_hkvm,all_recall@5,78.85047148630444,2227
hotpotqa,29,heldout,controller_dense_hkvm,answer_support_rate,84.0143691064212,2227
hotpotqa,29,heldout,controller_dense_hkvm,recall@5,89.1109115401886,2227
hotpotqa,29,heldout,controller_dense_hkvm,recall@10,100.0,2227
hotpotqa,29,heldout,controller_dense_hkvm,mrr,0.9204975374373668,2227
hotpotqa,43,all,colbertv2,f1,79.84400128960641,7405
hotpotqa,43,all,colbertv2,em,79.63538149898717,7405
hotpotqa,43,all,colbertv2,all_recall@10,100.0,7405
hotpotqa,43,all,colbertv2,all_recall@5,68.19716407832546,7405
hotpotqa,43,all,colbertv2,answer_support_rate,79.63538149898717,7405
hotpotqa,43,all,colbertv2,recall@5,83.60567184334909,7405
hotpotqa,43,all,colbertv2,recall@10,100.0,7405
hotpotqa,43,all,colbertv2,mrr,0.9238724371134904,7405
hotpotqa,43,all,phase1c_mlp_topk_4,f1,83.0512245937237,7405
hotpotqa,43,all,phase1c_mlp_topk_4,em,82.82241728561783,7405
hotpotqa,43,all,phase1c_mlp_topk_4,all_recall@10,96.47535449020931,7405
hotpotqa,43,all,phase1c_mlp_topk_4,all_recall@5,74.22012153950034,7405
hotpotqa,43,all,phase1c_mlp_topk_4,answer_support_rate,82.82241728561783,7405
hotpotqa,43,all,phase1c_mlp_topk_4,recall@5,86.10398379473328,7405
hotpotqa,43,all,phase1c_mlp_topk_4,recall@10,98.19041188386225,7405
hotpotqa,43,all,phase1c_mlp_topk_4,mrr,0.8711444433726675,7405
hotpotqa,43,all,controller_dense_only,f1,80.01409553042309,7405
hotpotqa,43,all,controller_dense_only,em,79.77042538825118,7405
hotpotqa,43,all,controller_dense_only,all_recall@10,100.0,7405
hotpotqa,43,all,controller_dense_only,all_recall@5,67.4814314652262,7405
hotpotqa,43,all,controller_dense_only,answer_support_rate,79.77042538825118,7405
hotpotqa,43,all,controller_dense_only,recall@5,83.13301823092505,7405
hotpotqa,43,all,controller_dense_only,recall@10,100.0,7405
hotpotqa,43,all,controller_dense_only,mrr,0.9237581856960655,7405
hotpotqa,43,all,controller_hkvm_only,f1,83.0512245937237,7405
hotpotqa,43,all,controller_hkvm_only,em,82.82241728561783,7405
hotpotqa,43,all,controller_hkvm_only,all_recall@10,100.0,7405
hotpotqa,43,all,controller_hkvm_only,all_recall@5,74.22012153950034,7405
hotpotqa,43,all,controller_hkvm_only,answer_support_rate,82.82241728561783,7405
hotpotqa,43,all,controller_hkvm_only,recall@5,86.10398379473328,7405
hotpotqa,43,all,controller_hkvm_only,recall@10,100.0,7405
hotpotqa,43,all,controller_hkvm_only,mrr,0.871317803286068,7405
hotpotqa,43,all,quota_dense3_hkvm2,f1,80.9518096789813,7405
hotpotqa,43,all,quota_dense3_hkvm2,em,80.74274139095206,7405
hotpotqa,43,all,quota_dense3_hkvm2,all_recall@10,100.0,7405
hotpotqa,43,all,quota_dense3_hkvm2,all_recall@5,71.43821742066172,7405
hotpotqa,43,all,quota_dense3_hkvm2,answer_support_rate,80.74274139095206,7405
hotpotqa,43,all,quota_dense3_hkvm2,recall@5,85.36124240378123,7405
hotpotqa,43,all,quota_dense3_hkvm2,recall@10,100.0,7405
hotpotqa,43,all,quota_dense3_hkvm2,mrr,0.9243283174174464,7405
hotpotqa,43,all,rrf_dense_hkvm,f1,83.298773091441,7405
hotpotqa,43,all,rrf_dense_hkvm,em,83.10600945307225,7405
hotpotqa,43,all,rrf_dense_hkvm,all_recall@10,100.0,7405
hotpotqa,43,all,rrf_dense_hkvm,all_recall@5,76.07022282241729,7405
hotpotqa,43,all,rrf_dense_hkvm,answer_support_rate,83.10600945307225,7405
hotpotqa,43,all,rrf_dense_hkvm,recall@5,87.609723160027,7405
hotpotqa,43,all,rrf_dense_hkvm,recall@10,100.0,7405
hotpotqa,43,all,rrf_dense_hkvm,mrr,0.9173111797048327,7405
hotpotqa,43,all,controller_dense_hkvm,f1,85.9530252286172,7405
hotpotqa,43,all,controller_dense_hkvm,em,85.77987846049966,7405
hotpotqa,43,all,controller_dense_hkvm,all_recall@10,100.0,7405
hotpotqa,43,all,controller_dense_hkvm,all_recall@5,80.22957461174882,7405
hotpotqa,43,all,controller_dense_hkvm,answer_support_rate,85.77987846049966,7405
hotpotqa,43,all,controller_dense_hkvm,recall@5,89.85820391627279,7405
hotpotqa,43,all,controller_dense_hkvm,recall@10,100.0,7405
hotpotqa,43,all,controller_dense_hkvm,mrr,0.9329154475204442,7405
hotpotqa,43,analysis_train_slice,colbertv2,f1,80.37630723575785,5178
hotpotqa,43,analysis_train_slice,colbertv2,em,80.16608729239088,5178
hotpotqa,43,analysis_train_slice,colbertv2,all_recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,colbertv2,all_recall@5,68.3082271147161,5178
hotpotqa,43,analysis_train_slice,colbertv2,answer_support_rate,80.16608729239088,5178
hotpotqa,43,analysis_train_slice,colbertv2,recall@5,83.67130166087293,5178
hotpotqa,43,analysis_train_slice,colbertv2,recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,colbertv2,mrr,0.9218562814594101,5178
hotpotqa,43,analysis_train_slice,phase1c_mlp_topk_4,f1,83.79405590698276,5178
hotpotqa,43,analysis_train_slice,phase1c_mlp_topk_4,em,83.5843955195056,5178
hotpotqa,43,analysis_train_slice,phase1c_mlp_topk_4,all_recall@10,96.38856701429123,5178
hotpotqa,43,analysis_train_slice,phase1c_mlp_topk_4,all_recall@5,74.6234067207416,5178
hotpotqa,43,analysis_train_slice,phase1c_mlp_topk_4,answer_support_rate,83.5843955195056,5178
hotpotqa,43,analysis_train_slice,phase1c_mlp_topk_4,recall@5,86.26882966396292,5178
hotpotqa,43,analysis_train_slice,phase1c_mlp_topk_4,recall@10,98.1460023174971,5178
hotpotqa,43,analysis_train_slice,phase1c_mlp_topk_4,mrr,0.8702126518175186,5178
hotpotqa,43,analysis_train_slice,controller_dense_only,f1,80.35163585441792,5178
hotpotqa,43,analysis_train_slice,controller_dense_only,em,80.12746234067207,5178
hotpotqa,43,analysis_train_slice,controller_dense_only,all_recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,controller_dense_only,all_recall@5,67.82541521823097,5178
hotpotqa,43,analysis_train_slice,controller_dense_only,answer_support_rate,80.12746234067207,5178
hotpotqa,43,analysis_train_slice,controller_dense_only,recall@5,83.35264580919274,5178
hotpotqa,43,analysis_train_slice,controller_dense_only,recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,controller_dense_only,mrr,0.9218004898624829,5178
hotpotqa,43,analysis_train_slice,controller_hkvm_only,f1,83.79405590698276,5178
hotpotqa,43,analysis_train_slice,controller_hkvm_only,em,83.5843955195056,5178
hotpotqa,43,analysis_train_slice,controller_hkvm_only,all_recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,controller_hkvm_only,all_recall@5,74.6234067207416,5178
hotpotqa,43,analysis_train_slice,controller_hkvm_only,answer_support_rate,83.5843955195056,5178
hotpotqa,43,analysis_train_slice,controller_hkvm_only,recall@5,86.26882966396292,5178
hotpotqa,43,analysis_train_slice,controller_hkvm_only,recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,controller_hkvm_only,mrr,0.8703701404599434,5178
hotpotqa,43,analysis_train_slice,quota_dense3_hkvm2,f1,81.47601007358352,5178
hotpotqa,43,analysis_train_slice,quota_dense3_hkvm2,em,81.26689841637697,5178
hotpotqa,43,analysis_train_slice,quota_dense3_hkvm2,all_recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,quota_dense3_hkvm2,all_recall@5,71.47547315565856,5178
hotpotqa,43,analysis_train_slice,quota_dense3_hkvm2,answer_support_rate,81.26689841637697,5178
hotpotqa,43,analysis_train_slice,quota_dense3_hkvm2,recall@5,85.36114329857088,5178
hotpotqa,43,analysis_train_slice,quota_dense3_hkvm2,recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,quota_dense3_hkvm2,mrr,0.9222480488268437,5178
hotpotqa,43,analysis_train_slice,rrf_dense_hkvm,f1,83.83102577158878,5178
hotpotqa,43,analysis_train_slice,rrf_dense_hkvm,em,83.64233294708382,5178
hotpotqa,43,analysis_train_slice,rrf_dense_hkvm,all_recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,rrf_dense_hkvm,all_recall@5,76.30359212050985,5178
hotpotqa,43,analysis_train_slice,rrf_dense_hkvm,answer_support_rate,83.64233294708382,5178
hotpotqa,43,analysis_train_slice,rrf_dense_hkvm,recall@5,87.6882966396292,5178
hotpotqa,43,analysis_train_slice,rrf_dense_hkvm,recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,rrf_dense_hkvm,mrr,0.9176626386359874,5178
hotpotqa,43,analysis_train_slice,controller_dense_hkvm,f1,86.51701711846322,5178
hotpotqa,43,analysis_train_slice,controller_dense_hkvm,em,86.36539204325994,5178
hotpotqa,43,analysis_train_slice,controller_dense_hkvm,all_recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,controller_dense_hkvm,all_recall@5,80.41714947856315,5178
hotpotqa,43,analysis_train_slice,controller_dense_hkvm,answer_support_rate,86.36539204325994,5178
hotpotqa,43,analysis_train_slice,controller_dense_hkvm,recall@5,89.97682502896872,5178
hotpotqa,43,analysis_train_slice,controller_dense_hkvm,recall@10,100.0,5178
hotpotqa,43,analysis_train_slice,controller_dense_hkvm,mrr,0.930383735829854,5178
hotpotqa,43,heldout,colbertv2,f1,78.60633618445499,2227
hotpotqa,43,heldout,colbertv2,em,78.40143691064212,2227
hotpotqa,43,heldout,colbertv2,all_recall@10,100.0,2227
hotpotqa,43,heldout,colbertv2,all_recall@5,67.93893129770993,2227
hotpotqa,43,heldout,colbertv2,answer_support_rate,78.40143691064212,2227
hotpotqa,43,heldout,colbertv2,recall@5,83.4530758868433,2227
hotpotqa,43,heldout,colbertv2,recall@10,100.0,2227
hotpotqa,43,heldout,colbertv2,mrr,0.928560202707037,2227
