dataset,comparison_type,reference_source,reference_variant,reference_label,candidate_source,candidate_variant,candidate_label,metric,metric_label,pooled_mean_diff,pooled_ci_low,pooled_ci_high,pooled_p_diff_le_0,seed_mean_diff,seed_ci_low,seed_ci_high,seed_p_diff_le_0,n_seed_diffs,seed_sd_diff,source_path_before_reorg
musique,controller_vs_colbertv2,hyper_rag,colbertv2,ColBERTv2 only,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,em,EM,6.9645566128809815,5.971590125499931,7.9988967039029095,0.0,6.964556612880982,6.661150186181216,7.447248655357882,0.0,3,0.42260525295944185,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,controller_vs_colbertv2,hyper_rag,colbertv2,ColBERTv2 only,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,all_recall@10,AR@10,14.797958902220383,13.736036408771204,15.873672596883189,0.0,14.797958902220385,14.563508481588746,15.225486139842781,0.0,3,0.3708269110398224,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,controller_vs_colbertv2,hyper_rag,colbertv2,ColBERTv2 only,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,all_recall@5,AR@5,16.06674941387395,14.963453316783891,17.128671907323127,0.0,16.06674941387395,15.432354158047167,16.590815059991726,0.0,3,0.5870582444846992,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,controller_vs_source_only,weighted_hg_kv,phase1c_mlp_topk_4,WHG-KV only,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,f1,F1,8.319038774391789,7.388368504786524,9.2893911356882,0.0,8.319038774391789,7.844638811746797,9.159503061398945,0.0,3,0.7298762332966964,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,controller_vs_source_only,weighted_hg_kv,phase1c_mlp_topk_4,WHG-KV only,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,em,EM,8.509171148807061,7.529995862639636,9.515928837401738,0.0,8.509171148807061,8.02647910633016,9.309060819197352,0.0,3,0.6976494204905113,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,controller_vs_source_only,weighted_hg_kv,phase1c_mlp_topk_4,WHG-KV only,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,all_recall@10,AR@10,10.812301751482554,9.777961660460626,11.874224244931733,0.0,10.812301751482556,10.550268928423666,10.964004964832435,0.0,3,0.2278680408475837,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
musique,controller_vs_source_only,weighted_hg_kv,phase1c_mlp_topk_4,WHG-KV only,weighted_hg_kv,controller_dense_hkvm,ColBERTv2 + WHG-KV,all_recall@5,AR@5,8.150599917252793,7.185215832298994,9.129775203420218,0.0,8.150599917252793,7.488622258998759,8.688456764584195,0.0,3,0.6094712396630633,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,controller_vs_colbertv2,hyper_rag,colbertv2,ColBERTv2 only,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,f1,F1,-0.41935128842336733,-0.6102909181836363,-0.23030734518141854,1.0,-0.4193512884233674,-1.1373925204282453,0.09496575395907457,0.9674,3,0.6409402376124563,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,controller_vs_colbertv2,hyper_rag,colbertv2,ColBERTv2 only,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,em,EM,-0.439991518235793,-0.6308312128922816,-0.2491518235793045,1.0,-0.439991518235793,-1.160941475826972,0.07951653944020357,0.9642,3,0.6442966329193595,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
2wiki,controller_vs_colbertv2,hyper_rag,colbertv2,ColBERTv2 only,hyper_rag,controller_dense_hkvm,ColBERTv2 + Hyper-RAG / co-occurrence-HG,all_recall@10,AR@10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,0.0,results/source_level_diagnostics/phase1d_source_level_ablation_20260528/paper_export/phase1d_source_level_ablation_bootstrap.csv
